ssnum,name,course,grade
56267,Gustaf Pouros,Computer Science,3.35
56268,Barney Pouros,Chemistry,4.43
56269,Tiarra Pouros,Computer Science,2.67
56270,Walker Pouros,Biology,4.32
56271,Prentice Pouros,Computer Science,3.27
56272,Anneliese Pouros,Biology,4.06
56273,Oneta Pouros,Math,2.06
56274,Anika Pouros,Math,2.07
56275,Mortimer Pouros,Computer Science,1.39
56276,Joyce Pouros,Math,3.95
56277,Johney Pouros,Physics,4.94
56278,Mikaila Pouros,Computer Science,3.08
56279,Nena Pouros,Computer Science,3.32
56280,Frazier Pouros,Computer Science,2.76
56281,Cordella Pouros,Chemistry,2.7
56282,Jerrie Pouros,Chemistry,1.3
56283,Yolanda Pouros,Physics,2.78
56284,Alta Pouros,Chemistry,1.55
56285,Maybell Pouros,Math,2.29
56286,Herbert Pouros,Biology,1.5
56287,Zachery Pouros,Biology,3.28
56288,Almira Pouros,Physics,4.54
56289,Maddison Pouros,Math,2.38
56290,Misael Pouros,Biology,4.27
56291,Baron Pouros,Chemistry,4.37
56292,Reason Pouros,Math,2.64
56293,Areli Pouros,Chemistry,3.24
56294,Trinidad Pouros,Physics,3.61
56295,Kati Pouros,Chemistry,4.84
56296,Adrianna Pouros,Chemistry,1.42
56297,Mazie Pouros,Biology,3.31
56298,Luann Pouros,Physics,2.65
56299,Vergil Pouros,Math,3.92
56300,Heriberto Pouros,Biology,2.77
56301,Rae Pouros,Physics,1.46
56302,Luis Pouros,Biology,2.89
56303,Tory Pouros,Physics,3.54
56304,Esequiel Pouros,Math,2.11
56305,Braylon Pouros,Biology,1.74
56306,Corbett Pouros,Math,4.84
56307,Gil Pouros,Biology,2.61
56308,Abril Pouros,Physics,3.05
56309,Ezzard Pouros,Biology,2.33
56310,Clevie Pouros,Physics,3.7
56311,Hughie Pouros,Math,3.02
56312,Antwan Pouros,Math,1.09
56313,Gasper Pouros,Physics,2.55
56314,Kamari Pouros,Biology,3.23
56315,Sam Pouros,Chemistry,2.92
56316,Tania Pouros,Biology,2.23
56317,Porter Pouros,Biology,1.68
56318,Corry Pouros,Biology,4.42
56319,Tod Pouros,Biology,4.6
56320,Ty Pouros,Computer Science,1.5
56321,Ursula Pouros,Chemistry,1.25
56322,Josue Pouros,Physics,4.5
56323,Rylan Pouros,Computer Science,3.69
56324,Eva Pouros,Biology,2.57
56325,Santos Pouros,Physics,1.72
56326,Cannie Pouros,Math,3.88
56327,Mearl Pouros,Chemistry,2.29
56328,Laura Pouros,Biology,2.55
56329,Ebb Pouros,Physics,4.15
56330,Laurence Pouros,Chemistry,4.73
56331,Roderic Pouros,Physics,2.2
56332,Assunta Pouros,Computer Science,1.41
56333,Ragna Pouros,Math,3.4
56334,Amari Pouros,Biology,3.76
56335,Alwine Pouros,Physics,1.68
56336,Jase Pouros,Physics,1.64
56337,Sylvan Pouros,Physics,1.14
56338,Melba Pouros,Physics,1.83
56339,Manly Pouros,Physics,4.49
56340,Marry Pouros,Physics,1.61
56341,Reta Pouros,Computer Science,3.8
56342,Machelle Pouros,Computer Science,3.94
56343,Hester Pouros,Physics,2.25
56344,Parlee Pouros,Computer Science,4.36
56345,Marland Pouros,Chemistry,1.43
56346,Buford Pouros,Chemistry,2.76
56347,Billye Pouros,Computer Science,3.79
56348,Flo Pouros,Chemistry,1.88
56349,Arvin Pouros,Math,1.92
56350,Fredrick Pouros,Physics,1.31
56351,Layne Pouros,Physics,1.54
56352,Mayra Pouros,Computer Science,1.68
56353,Eryn Pouros,Computer Science,2.9
56354,Orin Pouros,Chemistry,4.25
56355,Shaniqua Pouros,Physics,4.06
56356,Alvis Pouros,Physics,3.93
56357,Tierra Pouros,Computer Science,1.92
56358,Ethelbert Pouros,Physics,1.06
56359,Job Pouros,Chemistry,3.6
56360,Giovani Pouros,Computer Science,1.34
56361,Addison Pouros,Chemistry,1.23
56362,Demi Pouros,Physics,1.65
56363,Landan Pouros,Chemistry,4.75
56364,Jaeda Pouros,Biology,1.92
56365,Traci Pouros,Physics,4.1
56366,Berenice Pouros,Math,1.3
56367,Mafalda Pouros,Chemistry,3.28
56368,Lorna Pouros,Chemistry,1.7
56369,Ernesto Pouros,Physics,4.78
56370,Yolonda Pouros,Biology,2.62
56371,Zelda Pouros,Math,3.35
56372,Foster Pouros,Physics,2.46
56373,Sharla Pouros,Computer Science,3.75
56374,Mahlon Pouros,Physics,2.04
56375,Emmie Pouros,Biology,2.35
56376,Curley Pouros,Chemistry,4.62
56377,Geraldo Pouros,Physics,3.87
56378,Arlen Pouros,Chemistry,4.75
56379,Grady Pouros,Physics,4.88
56380,Leigh Pouros,Chemistry,1.35
56381,Maryellen Pouros,Computer Science,4.55
56382,Maymie Pouros,Chemistry,3.86
56383,Glenwood Pouros,Math,3.9
56384,Dola Pouros,Biology,1.22
56385,Faith Pouros,Math,1.99
56386,Norita Pouros,Math,4.9
56387,Kobe Pouros,Physics,2.16
56388,Kayden Pouros,Computer Science,1.58
56389,Liberty Pouros,Math,2.8
56390,Deann Pouros,Physics,2.87
56391,Desmond Pouros,Physics,3.19
56392,Delta Pouros,Chemistry,4.03
56393,Claudine Pouros,Computer Science,2.28
56394,Gay Pouros,Computer Science,3.52
56395,Renee Pouros,Computer Science,3.73
56396,Sherman Pouros,Biology,2.62
56397,Colon Pouros,Physics,4.22
56398,Sterling Pouros,Biology,1.86
56399,Rondal Pouros,Biology,1.99
56400,Millard Pouros,Math,1.54
56401,Albion Pouros,Physics,2.05
56402,Leighton Pouros,Physics,2.91
56403,Westley Pouros,Biology,3.8
56404,Nellie Pouros,Chemistry,1.04
56405,Rodolfo Pouros,Biology,1.55
56406,Foy Pouros,Biology,1.23
56407,Latifah Pouros,Biology,2.28
56408,Reed Pouros,Math,2.46
56409,Aydan Pouros,Math,4.96
56410,Mervyn Pouros,Computer Science,1.79
56411,Latoyia Pouros,Chemistry,3.25
56412,Efren Pouros,Math,2.4
56413,Miguel Pouros,Chemistry,1.59
56414,Alferd Pouros,Physics,4.44
56415,Aloys Pouros,Biology,4.68
56416,Edie Pouros,Biology,3.41
56417,Milford Pouros,Math,4.2
56418,Tami Pouros,Computer Science,3.29
56419,Rinda Pouros,Chemistry,3.72
56420,Chaka Pouros,Computer Science,4.19
56421,Menachem Pouros,Chemistry,1.82
56422,Alpha Pouros,Computer Science,2.13
56423,Alex Pouros,Computer Science,1.91
56424,Rella Pouros,Physics,2.97
56425,Soledad Pouros,Chemistry,1.05
56426,Josiah Pouros,Computer Science,4.46
56427,Ricki Pouros,Computer Science,3.3
56428,Claribel Pouros,Computer Science,2.31
56429,Bryon Pouros,Physics,2.47
56430,August Pouros,Math,2.71
56431,Dwayne Pouros,Math,2.67
56432,Clemon Pouros,Physics,1.14
56433,Shelva Pouros,Biology,1.34
56434,Maliyah Pouros,Chemistry,4.62
56435,Loula Pouros,Physics,1.99
56436,Marcell Pouros,Math,4.67
56437,Mechelle Pouros,Chemistry,1.99
56438,Alphons Pouros,Math,2.41
56439,Ike Pouros,Biology,4.94
56440,Allie Pouros,Chemistry,4.21
56441,Fernanda Pouros,Biology,1.81
56442,Ferrell Pouros,Computer Science,1.19
56443,Marcela Pouros,Physics,1.94
56444,Louanna Pouros,Computer Science,3.59
56445,Jalynn Pouros,Computer Science,2.24
56446,Brayden Pouros,Chemistry,4.0
56447,Mabelle Pouros,Physics,4.08
56448,Donovan Pouros,Chemistry,1.02
56449,Ewell Pouros,Physics,3.27
56450,Jalen Pouros,Physics,3.96
56451,Shaquille Pouros,Computer Science,2.54
56452,Norwood Pouros,Chemistry,2.82
56453,Cassondra Pouros,Biology,4.31
56454,Mikhail Pouros,Chemistry,3.52
56455,Elie Pouros,Physics,1.33
56456,Burton Pouros,Computer Science,4.6
56457,Dedrick Pouros,Computer Science,3.48
56458,Maurice Pouros,Chemistry,3.78
56459,Latoya Pouros,Computer Science,3.27
56460,Chantelle Pouros,Biology,2.3
56461,Dionte Pouros,Chemistry,2.2
56462,Deidra Pouros,Biology,3.22
56463,Grant Pouros,Math,3.14
56464,Irena Pouros,Physics,4.65
56465,Linzy Pouros,Computer Science,2.99
56466,Jalisa Pouros,Computer Science,4.67
56467,Alycia Pouros,Computer Science,1.32
56468,Emily Pouros,Math,4.79
56469,Keshaun Pouros,Computer Science,3.5
56470,Mikalah Pouros,Biology,3.46
56471,Myrtice Pouros,Physics,4.09
56472,Carlos Pouros,Physics,4.56
56473,Arkie Pouros,Math,3.63
56474,Dewitt Pouros,Biology,3.85
56475,Vincent Pouros,Biology,3.53
56476,Venus Pouros,Biology,2.96
56477,Mohammed Pouros,Math,1.11
56478,Lenora Pouros,Math,2.06
56479,Shon Pouros,Computer Science,2.83
56480,Madie Pouros,Math,3.79
56481,Elbert Pouros,Chemistry,3.67
56482,Theron Pouros,Physics,3.65
56483,Oleta Pouros,Chemistry,2.71
56484,Elliott Pouros,Biology,4.17
56485,Jaime Pouros,Chemistry,1.94
56486,Xzavier Pouros,Biology,1.92
56487,Yusuf Pouros,Math,4.7
56488,Jasmyne Pouros,Math,1.28
56489,Marybelle Pouros,Math,2.56
56490,Eleonora Pouros,Computer Science,3.46
56491,Cristi Pouros,Physics,4.58
56492,Mariel Pouros,Chemistry,2.06
56493,Hallie Pouros,Math,1.06
56494,Dorthy Pouros,Physics,2.05
56495,Campbell Pouros,Computer Science,4.89
56496,Jeanna Pouros,Chemistry,4.78
56497,Leisa Pouros,Computer Science,4.13
56498,Emile Pouros,Biology,1.35
56499,Iza Pouros,Biology,1.23
56500,Mills Pouros,Chemistry,4.6
56501,Keisha Pouros,Physics,1.66
56502,Roxie Pouros,Computer Science,1.19
56503,Mettie Pouros,Math,3.77
56504,Tessie Pouros,Biology,4.47
56505,Sanford Pouros,Computer Science,3.79
56506,Julisa Pouros,Biology,3.56
56507,Ebony Pouros,Physics,4.4
56508,Al Pouros,Physics,3.9
56509,Hal Pouros,Math,3.89
56510,Deshawn Pouros,Physics,1.55
56511,Jorden Pouros,Computer Science,1.26
56512,Tuan Pouros,Math,2.7
56513,Belinda Pouros,Biology,1.79
56514,Luanne Pouros,Computer Science,4.28
56515,Emilee Pouros,Biology,4.96
56516,Imelda Pouros,Biology,2.82
56517,Camron Pouros,Biology,4.0
56518,Schuyler Pouros,Computer Science,4.63
56519,Mame Pouros,Biology,1.34
56520,Antwain Pouros,Math,3.5
56521,Earlene Pouros,Chemistry,3.19
56522,Shelvia Pouros,Chemistry,2.32
56523,Babette Pouros,Computer Science,4.39
56524,Johanna Pouros,Biology,4.5
56525,Opal Pouros,Chemistry,1.29
56526,Stephaine Pouros,Biology,4.96
56527,Raymundo Pouros,Chemistry,3.87
56528,Marius Pouros,Math,3.15
56529,Domenick Pouros,Computer Science,1.72
56530,Julian Pouros,Biology,4.97
56531,Chuck Pouros,Computer Science,2.82
56532,Jasmyn Pouros,Math,1.98
56533,Rubin Pouros,Biology,4.84
56534,Jedidiah Pouros,Chemistry,1.59
56535,Elliana Pouros,Biology,2.35
56536,Blaze Pouros,Biology,1.84
56537,Roxann Pouros,Chemistry,3.81
56538,Davy Pouros,Physics,3.49
56539,Mikala Pouros,Math,2.62
56540,Ephriam Pouros,Chemistry,3.35
56541,Shavon Pouros,Biology,3.17
56542,Alfreda Pouros,Math,1.14
56543,Tricia Pouros,Physics,3.59
56544,Kiefer Pouros,Computer Science,4.77
56545,Rayfield Pouros,Math,2.39
56546,Waneta Pouros,Biology,2.61
56547,Hortense Pouros,Physics,3.48
56548,Sidney Pouros,Biology,1.62
56549,Toni Pouros,Chemistry,3.24
56550,Shayla Pouros,Computer Science,1.59
56551,Natalya Pouros,Chemistry,2.89
56552,Patrica Pouros,Computer Science,4.78
56553,Helyn Pouros,Computer Science,1.2
56554,Torry Pouros,Chemistry,4.2
56555,Callum Pouros,Computer Science,4.77
56556,Cortez Pouros,Math,1.37
56557,Ralph Pouros,Math,1.21
56558,Theresa Pouros,Chemistry,2.29
56559,Almeta Pouros,Math,2.2
56560,Aleck Pouros,Physics,4.61
56561,Tillman Pouros,Biology,2.54
56562,Hennie Pouros,Physics,4.82
56563,Hurbert Pouros,Chemistry,1.9
56564,Charisse Pouros,Biology,2.73
56565,Orlo Pouros,Physics,3.56
56566,Aryana Pouros,Chemistry,1.91
56567,Nina Pouros,Computer Science,3.78
56568,Hadley Pouros,Chemistry,2.86
56569,Suzan Pouros,Computer Science,3.91
56570,Doc Pouros,Computer Science,4.7
56571,Makai Pouros,Chemistry,1.53
56572,Diallo Pouros,Biology,4.9
56573,Lacey Pouros,Biology,4.52
56574,Paige Pouros,Computer Science,3.43
56575,Claud Pouros,Physics,1.51
56576,Blanchie Pouros,Chemistry,4.73
56577,Coralie Pouros,Chemistry,4.92
56578,Dayana Pouros,Computer Science,2.81
56579,Gregorio Pouros,Math,1.41
56580,Linna Pouros,Chemistry,4.23
56581,Charlize Pouros,Physics,3.22
56582,Park Pouros,Chemistry,3.81
56583,Kami Pouros,Biology,1.14
56584,Garfield Pouros,Computer Science,2.52
56585,Eda Pouros,Computer Science,3.57
56586,Sienna Pouros,Computer Science,2.23
56587,Nyah Pouros,Physics,3.16
56588,Ardelle Pouros,Biology,3.3
56589,Elfrieda Pouros,Math,4.07
56590,Viney Pouros,Math,4.28
56591,Malik Pouros,Math,1.4
56592,Georgia Pouros,Biology,1.39
56593,Festus Pouros,Chemistry,3.58
56594,Sharon Pouros,Biology,3.15
56595,Delia Pouros,Biology,4.19
56596,Dorathea Pouros,Math,3.35
56597,Linus Pouros,Math,2.09
56598,Clark Pouros,Math,4.28
56599,Rebekah Pouros,Biology,3.42
56600,Fitzhugh Pouros,Math,3.85
56601,Harman Pouros,Math,3.17
56602,Abb Pouros,Chemistry,2.25
56603,Dori Pouros,Biology,2.26
56604,Garey Pouros,Math,1.54
56605,Elder Pouros,Biology,4.51
56606,Lindsay Pouros,Physics,2.7
56607,Isaias Pouros,Physics,1.56
56608,Rosie Pouros,Physics,2.66
56609,Shawn Pouros,Physics,4.69
56610,Thornton Pouros,Chemistry,4.96
56611,Gustav Pouros,Biology,4.42
56612,York Pouros,Biology,2.88
56613,Krystina Pouros,Chemistry,4.79
56614,Larkin Pouros,Chemistry,4.99
56615,Rolando Pouros,Computer Science,3.92
56616,Odus Pouros,Biology,3.14
56617,Jerrilyn Pouros,Chemistry,4.42
56618,Odette Pouros,Math,3.22
56619,Kiya Pouros,Physics,4.36
56620,Godfrey Pouros,Biology,3.96
56621,Cleo Pouros,Biology,3.08
56622,Dasia Pouros,Chemistry,1.76
56623,Shemar Pouros,Computer Science,2.25
56624,Jaquelin Pouros,Physics,4.61
56625,Emerson Pouros,Chemistry,3.35
56626,Mariana Pouros,Math,3.21
56627,Zachariah Pouros,Biology,2.8
56628,Kadijah Pouros,Chemistry,4.32
56629,Tennessee Pouros,Math,4.94
56630,Angelina Pouros,Biology,3.48
56631,Lucia Pouros,Biology,3.62
56632,Leatrice Pouros,Computer Science,4.14
56633,Kyra Pouros,Physics,3.96
56634,Carmelita Pouros,Physics,4.5
56635,Ariel Pouros,Biology,1.05
56636,Sing Pouros,Computer Science,2.29
56637,Nell Pouros,Physics,4.25
56638,Chester Pouros,Biology,2.43
56639,Nathaly Pouros,Computer Science,1.04
56640,Shae Pouros,Chemistry,4.44
56641,Hansel Pouros,Computer Science,3.71
56642,Jaydan Pouros,Biology,2.52
56643,Barnett Pouros,Chemistry,1.92
56644,Dequan Pouros,Computer Science,1.16
56645,Dena Pouros,Math,4.57
56646,Selina Pouros,Math,3.81
56647,Rachelle Pouros,Computer Science,2.91
56648,Smith Pouros,Physics,2.23
56649,Beth Pouros,Math,2.28
56650,Laureen Pouros,Chemistry,4.8
56651,Riley Pouros,Chemistry,4.02
56652,Judd Pouros,Physics,1.02
56653,Azalee Pouros,Biology,3.99
56654,Ottilie Pouros,Computer Science,1.83
56655,Duke Pouros,Computer Science,1.3
56656,Rosann Pouros,Biology,1.02
56657,Jacqulyn Pouros,Physics,2.52
56658,Jaiden Pouros,Physics,4.52
56659,Jairo Pouros,Computer Science,2.95
56660,Allyssa Pouros,Physics,3.33
56661,Erna Pouros,Math,4.71
56662,Marcie Pouros,Chemistry,4.89
56663,Nataly Pouros,Math,1.52
56664,Dayton Pouros,Physics,3.59
56665,Steven Pouros,Physics,4.8
56666,Scot Pouros,Math,2.05
56667,Silvia Pouros,Physics,4.85
56668,Dannielle Pouros,Computer Science,3.02
56669,Volney Pouros,Physics,1.62
56670,Patricia Pouros,Math,3.51
56671,Margeret Pouros,Computer Science,2.37
56672,Dorine Pouros,Math,4.82
56673,Elberta Pouros,Physics,3.42
56674,Charlton Pouros,Math,3.98
56675,Helena Pouros,Physics,3.44
56676,Andres Pouros,Math,4.08
56677,Dianne Pouros,Computer Science,2.23
56678,Windy Pouros,Physics,2.7
56679,Donita Pouros,Math,1.52
56680,Bertha Pouros,Biology,4.47
56681,Grafton Pouros,Chemistry,2.26
56682,Burney Pouros,Computer Science,3.82
56683,Geralyn Pouros,Math,3.32
56684,Wally Pouros,Math,3.3
56685,Clovis Pouros,Math,2.89
56686,Dafne Pouros,Biology,4.83
56687,Burnett Pouros,Physics,1.06
56688,Halle Pouros,Physics,2.55
56689,Pansy Pouros,Chemistry,4.28
56690,Nico Pouros,Computer Science,1.14
56691,Robb Pouros,Biology,2.51
56692,Kyson Pouros,Chemistry,2.56
56693,Lonnie Pouros,Chemistry,2.21
56694,Itzel Pouros,Chemistry,3.42
56695,Loren Pouros,Physics,3.94
56696,Patrick Pouros,Physics,2.37
56697,Carleen Pouros,Chemistry,1.06
56698,Idamae Pouros,Math,3.47
56699,Johnna Pouros,Physics,1.57
56700,Telly Pouros,Math,4.0
56701,Payten Pouros,Computer Science,3.87
56702,Lawrence Pouros,Physics,3.36
56703,Alaya Pouros,Physics,1.85
56704,Chloie Pouros,Math,1.18
56705,Lucille Pouros,Physics,2.19
56706,Mercedes Pouros,Physics,3.57
56707,Eleonore Pouros,Chemistry,2.16
56708,Verlon Pouros,Computer Science,2.87
56709,Marely Pouros,Biology,1.68
56710,Marissa Pouros,Math,2.5
56711,Auguste Pouros,Computer Science,3.64
56712,Geno Pouros,Physics,1.44
56713,Socorro Pouros,Math,3.37
56714,Doloris Pouros,Biology,3.05
56715,Sula Pouros,Computer Science,1.62
56716,Sanai Pouros,Computer Science,4.49
56717,Zaida Pouros,Math,4.24
56718,Hector Pouros,Biology,4.15
56719,Florian Pouros,Math,4.8
56720,Belton Pouros,Computer Science,2.39
56721,Beatriz Pouros,Computer Science,3.79
56722,Lizbeth Pouros,Biology,3.09
56723,Martin Pouros,Math,3.71
56724,Marilyn Pouros,Computer Science,4.83
56725,Kristian Pouros,Physics,4.25
56726,Ema Pouros,Physics,3.42
56727,Rayne Pouros,Math,2.1
56728,Clement Pouros,Chemistry,1.2
56729,Rahn Pouros,Math,2.35
56730,Ottilia Pouros,Chemistry,2.24
56731,Andrew Pouros,Computer Science,1.88
56732,Abraham Pouros,Biology,3.06
56733,Vashti Pouros,Chemistry,2.36
56734,Reid Pouros,Computer Science,1.7
56735,Rayburn Pouros,Math,2.91
56736,Lonzo Pouros,Chemistry,1.35
56737,Jabez Pouros,Chemistry,1.28
56738,Michele Pouros,Biology,2.19
56739,Roena Pouros,Chemistry,1.13
56740,Mandy Pouros,Computer Science,1.78
56741,Coraima Pouros,Biology,2.68
56742,Donal Pouros,Physics,2.53
56743,Narcissus Pouros,Computer Science,1.01
56744,Lavina Pouros,Math,1.77
56745,Theadore Pouros,Physics,4.62
56746,Minnie Pouros,Chemistry,1.03
56747,Brooklyn Pouros,Math,1.94
56748,Charity Pouros,Math,4.6
56749,Kassidy Pouros,Computer Science,1.34
56750,Robbie Pouros,Chemistry,1.89
56751,Harriette Pouros,Physics,4.36
56752,Dorthea Pouros,Biology,4.19
56753,Kaylie Pouros,Math,2.95
56754,Braden Pouros,Physics,3.18
56755,Erling Pouros,Chemistry,3.52
56756,Buel Pouros,Biology,3.07
56757,Ulysses Pouros,Chemistry,4.01
56758,Camren Pouros,Chemistry,4.58
56759,Mellisa Pouros,Physics,1.55
56760,Colter Pouros,Computer Science,3.33
56761,Miracle Pouros,Chemistry,1.2
56762,Maebelle Pouros,Chemistry,4.5
56763,Shianne Pouros,Computer Science,4.79
56764,Nicki Pouros,Biology,1.66
56765,Guido Pouros,Computer Science,4.18
56766,Moses Pouros,Math,3.02
56767,Roberto Pouros,Chemistry,4.23
56768,Antonetta Pouros,Physics,1.51
56769,Hermina Pouros,Math,2.45
56770,Tomasa Pouros,Physics,2.56
56771,Harry Pouros,Biology,2.43
56772,Arletta Pouros,Math,1.49
56773,Worley Pouros,Math,2.04
56774,Bama Pouros,Physics,4.82
56775,Marilla Pouros,Biology,1.8
56776,Tyrik Pouros,Math,1.49
56777,Ole Pouros,Computer Science,3.87
56778,Boston Pouros,Biology,3.12
56779,Mittie Pouros,Physics,3.99
56780,Tressa Pouros,Math,2.99
56781,Arra Pouros,Math,2.7
56782,Tia Pouros,Computer Science,1.19
56783,Hellen Pouros,Biology,4.92
56784,Stephani Pouros,Physics,3.92
56785,Ruby Pouros,Math,2.85
56786,Janiya Pouros,Physics,3.23
56787,Ibrahim Pouros,Math,2.39
56788,Regan Pouros,Computer Science,3.48
56789,Mira Pouros,Computer Science,1.75
56790,Della Pouros,Computer Science,3.16
56791,Jerel Pouros,Chemistry,1.45
56792,Tishie Pouros,Computer Science,4.34
56793,Laken Pouros,Math,4.12
56794,Damarcus Pouros,Biology,3.06
56795,Jarrell Pouros,Computer Science,4.88
56796,Lott Pouros,Computer Science,3.82
56797,Sheila Pouros,Computer Science,1.61
56798,Mekhi Pouros,Math,1.82
56799,Kegan Pouros,Computer Science,3.67
56800,Ely Pouros,Biology,3.13
56801,Gilmore Pouros,Biology,3.69
56802,Lou Pouros,Physics,2.88
56803,Inga Pouros,Biology,2.9
56804,Bluford Pouros,Biology,1.34
56805,Vergie Pouros,Physics,4.1
56806,Adella Pouros,Physics,1.86
56807,Tyreke Pouros,Biology,4.96
56808,Hampton Pouros,Math,1.66
56809,Randell Pouros,Physics,4.63
56810,Amanda Pouros,Chemistry,3.77
56811,Anton Pouros,Math,4.85
56812,Margaret Pouros,Physics,2.62
56813,Margarito Pouros,Math,3.67
56814,Altha Pouros,Physics,4.25
56815,Millie Pouros,Physics,1.96
56816,Zada Pouros,Computer Science,2.82
56817,Noemie Pouros,Biology,1.63
56818,Melodie Pouros,Chemistry,4.96
56819,Cole Pouros,Computer Science,1.49
56820,Irvin Pouros,Physics,3.77
56821,Maura Pouros,Computer Science,1.82
56822,Tarsha Pouros,Computer Science,2.27
56823,Ura Pouros,Math,2.28
56824,Robert Pouros,Physics,1.52
56825,Marget Pouros,Physics,2.53
56826,Stella Pouros,Biology,2.16
56827,Karrie Pouros,Chemistry,3.42
56828,Arch Pouros,Chemistry,1.02
56829,Mae Pouros,Biology,2.54
56830,Kris Pouros,Biology,3.92
56831,Racquel Pouros,Math,2.33
56832,Damon Pouros,Math,3.98
56833,Jorge Pouros,Biology,2.86
56834,Araceli Pouros,Physics,4.46
56835,Murray Pouros,Chemistry,2.44
56836,Hughey Pouros,Math,3.62
56837,Dorman Pouros,Math,4.12
56838,Plummer Pouros,Math,3.7
56839,Sharman Pouros,Biology,3.02
56840,Wilbert Pouros,Physics,4.66
56841,Deliah Pouros,Physics,2.0
56842,Anjali Pouros,Physics,3.79
56843,Drusilla Pouros,Biology,1.52
56844,Mary Pouros,Math,4.04
56845,Gigi Pouros,Math,2.23
56846,Lola Pouros,Biology,4.57
56847,Jade Pouros,Physics,4.63
